Day,Canada,France,Germany,India,United Kingdom,United States
2021/3/10,75.07678,276.167,99.260414,12.346309,84.696884,164.35428
2021/3/11,76.412575,276.167,99.260414,12.892212,83.7959,164.49104
2021/3/12,77.925,276.167,99.260414,13.538336,83.959335,162.69746
2021/3/13,78.624176,276.167,99.260414,14.195284,83.95095,160.56631
2021/3/14,78.97745,317.77017,121.28883,14.857643,84.47478,160.61986
2021/3/15,81.417206,317.77017,121.28883,15.628542,83.95724,158.34608
2021/3/16,82.96275,317.77017,121.28883,16.540953,83.98866,159.79836
2021/3/17,82.259895,317.77017,121.28883,17.641579,83.59684,160.14511
2021/3/18,82.25622,317.77017,121.28883,18.946154,82.28727,159.1906
2021/3/19,82.84867,317.77017,121.28883,20.593885,81.71735,158.28418
2021/3/20,84.97196,317.77017,121.28883,22.204535,81.086655,159.67915
2021/3/21,87.75027,408.5486,157.3386,24.061226,79.96147,158.75893
2021/3/22,89.48349,408.5486,157.3386,26.131788,79.680695,161.34474
2021/3/23,91.032715,408.5486,157.3386,27.757671,81.702675,160.50734
2021/3/24,94.45132,408.5486,157.3386,29.597628,81.19142,162.47159
2021/3/25,97.347374,408.5486,157.3386,31.362015,80.39729,164.93025
2021/3/26,99.76505,408.5486,157.3386,33.3055,80.91274,168.45761
2021/3/27,105.65653,408.5486,157.3386,35.440704,80.87922,169.40627
2021/3/28,108.8985,497.76242,197.6017,37.331673,79.59479,174.76529
2021/3/29,113.88105,497.76242,197.6017,39.443226,78.5136,176.75087
2021/3/30,118.51769,497.76242,197.6017,40.996246,77.75929,180.10883
2021/3/31,121.45791,497.76242,197.6017,41.61942,73.017586,184.20212
2021/4/1,126.13871,497.76242,197.6017,43.508984,69.445076,185.91916
2021/4/2,131.55548,497.76242,197.6017,45.748722,64.71385,186.56583
2021/4/3,133.7818,497.76242,197.6017,48.441757,60.644745,190.04509
2021/4/4,140.50125,538.7522,186.895,51.502,56.83127,188.20967
2021/4/5,145.86652,538.7522,186.895,55.06365,54.268696,188.41547
2021/4/6,150.73131,538.7522,186.895,59.149754,48.783157,185.26413
2021/4/7,156.96133,538.7522,186.895,65.38911,45.74076,184.58904
2021/4/8,163.00368,538.7522,186.895,70.84703,44.764343,185.37038
2021/4/9,169.01291,538.7522,186.895,75.90839,43.270382,187.48688
2021/4/10,177.07184,538.7522,186.895,81.54631,42.16615,188.21844
2021/4/11,185.6165,451.6542,200.794,87.522484,42.597786,190.71516
2021/4/12,191.94589,451.6542,200.794,94.07232,42.329582,192.5623
2021/4/13,200.07104,451.6542,200.794,100.56202,42.254154,195.70651
2021/4/14,208.43172,451.6542,200.794,107.44078,42.54121,197.39429
2021/4/15,212.19255,451.6542,200.794,114.85211,40.827244,200.97017
2021/4/16,217.53574,451.6542,200.794,123.40947,39.274612,199.30833
2021/4/17,223.33153,451.6542,200.794,132.36,37.59417,197.66197
2021/4/18,223.69215,449.28946,241.28477,143.24608,36.324406,195.42795
2021/4/19,224.88812,449.28946,241.28477,153.75905,34.94569,199.23471
2021/4/20,224.40237,449.28946,241.28477,163.52397,35.381516,197.60258
2021/4/21,223.56335,449.28946,241.28477,174.61531,35.081882,187.08115
2021/4/22,222.58084,449.28946,241.28477,186.05011,35.17827,180.85378
2021/4/23,221.92213,449.28946,241.28477,197.6133,35.58895,177.67276
2021/4/24,217.54677,449.28946,241.28477,208.84746,35.72305,173.482
2021/4/25,215.3278,398.85626,245.79886,217.68604,35.037884,169.86177
2021/4/26,213.25972,398.85626,245.79886,225.62163,34.70682,159.18976
2021/4/27,210.70221,398.85626,245.79886,232.03316,33.732502,155.63855
2021/4/28,206.62491,398.85626,245.79886,238.63962,33.497826,153.51285
2021/4/29,205.86685,398.85626,245.79886,245.09604,32.737225,150.5828
2021/4/30,203.40134,398.85626,245.79886,250.4801,32.299305,146.96341
2021/5/1,203.2615,398.85626,245.79886,256.013,31.924242,144.52232
2021/5/2,201.7969,317.6146,211.8303,260.30215,31.515656,141.54918
2021/5/3,202.33049,317.6146,211.8303,261.8211,31.241169,140.14961
2021/5/4,202.32681,317.6146,211.8303,265.23712,29.98817,138.37024
2021/5/5,203.65892,317.6146,211.8303,267.37735,28.852509,139.52219
2021/5/6,202.2569,317.6146,211.8303,270.68512,29.638252,136.27591
2021/5/7,200.93582,317.6146,211.8303,273.46487,29.784924,132.15375
2021/5/8,199.6773,317.6146,211.8303,273.37317,29.986074,126.7366
2021/5/9,197.78584,236.98412,171.33273,274.50064,30.315039,122.273544
2021/5/10,193.91463,236.98412,171.33273,274.3016,30.683815,117.534004
2021/5/11,191.9606,236.98412,171.33273,271.56686,32.330734,113.74647
2021/5/12,187.4454,236.98412,171.33273,268.16998,33.84984,110.161804
2021/5/13,182.63948,236.98412,171.33273,263.20554,33.380486,106.196915
2021/5/14,178.3046,236.98412,171.33273,256.08545,32.890182,102.53403
2021/5/15,173.21901,236.98412,171.33273,248.57089,32.58846,101.58997
2021/5/16,166.49956,179.73445,120.19302,239.29366,32.496265,97.60584
2021/5/17,160.28793,179.73445,120.19302,230.79742,32.536076,94.600914
2021/5/18,153.2925,179.73445,120.19302,224.14186,31.731474,92.02305
2021/5/19,146.85272,179.73445,120.19302,216.01526,31.834143,89.96092
2021/5/20,141.89224,179.73445,120.19302,207.33443,32.84618,87.68799
2021/5/21,134.6613,179.73445,120.19302,198.95667,33.847744,84.219185
2021/5/22,128.89493,179.73445,120.19302,192.06157,34.549675,78.99611
2021/5/23,124.04486,185.47964,89.48303,185.01323,35.448563,75.96358
2021/5/24,117.75227,185.47964,89.48303,179.09308,36.228024,72.7792
2021/5/25,111.65105,185.47964,89.48303,172.36766,37.072433,70.54349
2021/5/26,106.36307,185.47964,89.48303,166.51346,38.143143,68.58092
2021/5/27,100.7255,185.47964,89.48303,160.01794,39.431763,67.29763
2021/5/28,94.63531,185.47964,89.48303,152.68307,41.755466,65.61781
2021/5/29,86.955414,185.47964,89.48303,144.31374,44.332706,63.117332
2021/5/30,81.51656,134.21965,50.74216,136.7682,46.893185,61.826515
2021/5/31,76.798965,134.21965,50.74216,129.79474,48.9885,59.067535
2021/6/1,72.14392,134.21965,50.74216,122.88782,50.744373,57.528263
2021/6/2,68.309494,134.21965,50.74216,115.257706,51.8507,55.289204
2021/6/3,65.13008,134.21965,50.74216,107.52627,56.049717,48.748962
2021/6/4,63.17975,134.21965,50.74216,102.11434,60.7558,45.64239
2021/6/5,60.250572,134.21965,50.74216,96.776474,66.017136,44.04498
2021/6/6,56.040794,103.308975,35.134026,91.65589,70.777695,41.456654
2021/6/7,52.98282,103.308975,35.134026,86.434586,74.404686,41.082714
2021/6/8,49.47958,103.308975,35.134026,82.324326,79.37059,40.55317
2021/6/9,46.25233,103.308975,35.134026,78.29625,87.85452,40.758125
2021/6/10,44.890778,103.308975,35.134026,74.27719,93.01948,43.00806
2021/6/11,42.46574,103.308975,35.134026,70.20201,97.29812,44.510525
2021/6/12,39.92663,103.308975,35.134026,66.57432,101.03825,43.579014
2021/6/13,37.58991,60.016685,23.890457,63.20429,104.721825,41.646137
2021/6/14,35.74261,60.016685,23.890457,60.176117,107.97585,40.648956
2021/6/15,34.682808,60.016685,23.890457,57.56767,111.33045,39.660557
2021/6/16,33.641403,60.016685,23.890457,54.523758,116.39274,38.981686
2021/6/17,31.944983,60.016685,23.890457,51.83343,122.47753,38.271446
2021/6/18,30.638628,60.016685,23.890457,48.904778,128.43242,35.586082
2021/6/19,29.269714,60.016685,23.890457,46.541668,134.85037,34.56548
2021/6/20,27.749928,32.93761,12.376759,44.295216,140.50983,33.72473
2021/6/21,26.1823,32.93761,12.376759,42.574924,145.04199,33.72473
2021/6/22,24.596275,32.93761,12.376759,40.787888,151.22737,33.86109
2021/6/23,23.164804,32.93761,12.376759,39.647774,163.68613,33.98365
2021/6/24,22.480349,32.93761,12.376759,38.330975,177.51941,34.264732
2021/6/25,21.291748,32.93761,12.376759,37.247284,192.81313,34.524487
2021/6/26,19.823479,32.93761,12.376759,36.039124,208.75429,35.397858
2021/6/27,18.557602,23.758642,8.2551365,35.19937,225.20042,36.656883
2021/6/28,17.48676,23.758642,8.2551365,34.487003,241.65704,37.05174
2021/6/29,16.393837,23.758642,8.2551365,33.97848,259.28912,37.73312
2021/6/30,16.761824,23.758642,8.2551365,33.4877,284.66342,38.515305
2021/7/1,16.691906,23.758642,8.2551365,32.958233,307.28656,39.446396
2021/7/2,16.04057,23.758642,8.2551365,32.452118,329.43823,38.52534
2021/7/3,15.657863,23.758642,8.2551365,31.992405,350.55902,39.78604
2021/7/4,14.774693,30.906237,7.454937,31.293964,367.67776,40.588722
2021/7/5,13.847364,30.906237,7.454937,30.657362,383.83057,40.544804
2021/7/6,13.917282,30.906237,7.454937,30.37043,397.80212,40.454037
2021/7/7,12.883238,30.906237,7.454937,30.14814,411.42377,39.914036
2021/7/8,12.279738,30.906237,7.454937,29.8581,427.89505,41.774548
2021/7/9,12.301818,30.906237,7.454937,29.534988,448.16516,46.374382
2021/7/10,12.165662,30.906237,7.454937,29.400192,459.11526,115.37065
2021/7/11,13.424179,51.82451,9.508952,29.243345,472.6615,119.84166
2021/7/12,13.332182,51.82451,9.508952,28.978563,481.81592,123.056564
2021/7/13,13.151868,51.82451,9.508952,28.798466,492.99026,125.676254
2021/7/14,12.7581215,51.82451,9.508952,28.303274,513.08856,133.93521
2021/7/15,12.382774,51.82451,9.508952,27.893772,537.4927,140.21613
2021/7/16,11.746157,51.82451,9.508952,27.448391,571.6736,146.76765
2021/7/17,11.223615,51.82451,9.508952,26.978655,630.30054,86.960594
2021/7/18,9.851022,103.69347,15.482416,26.943678,677.3613,93.10054
2021/7/19,9.810543,103.69347,15.482416,27.0449,698.51776,97.81206
2021/7/20,9.89518,103.69347,15.482416,26.76298,710.41705,102.526505
2021/7/21,9.869421,103.69347,15.482416,27.08599,717.56836,109.34573
2021/7/22,9.880461,103.69347,15.482416,27.043598,701.16,116.06416
2021/7/23,9.950378,103.69347,15.482416,26.682102,660.59045,125.690475
2021/7/24,10.48396,103.69347,15.482416,26.784126,596.21814,138.72118
2021/7/25,11.297212,262.42963,21.484762,26.642315,538.70795,150.17413
2021/7/26,11.801354,262.42963,21.484762,26.762278,505.97073,159.23242
2021/7/27,12.452692,262.42963,21.484762,26.721788,476.6468,165.59573
2021/7/28,13.081951,262.42963,21.484762,26.886051,439.05054,176.49194
2021/7/29,13.96144,262.42963,21.484762,27.099121,417.48132,191.03348
2021/7/30,15.304594,262.42963,21.484762,27.989883,406.35312,202.67674
2021/7/31,16.496874,262.42963,21.484762,28.245647,400.38983,214.24599
2021/8/1,17.560356,318.22577,26.370905,28.45501,393.9614,228.83562
2021/8/2,18.487684,318.22577,26.370905,28.53248,389.1799,240.03383
2021/8/3,20.000113,318.22577,26.370905,28.61867,386.66132,247.55536
2021/8/4,20.975279,318.22577,26.370905,28.515543,386.36588,260.59067
2021/8/5,21.560379,318.22577,26.370905,28.462727,388.23282,270.82935
2021/8/6,22.270596,318.22577,26.370905,28.504118,392.63507,286.59183
2021/8/7,24.305565,318.22577,26.370905,28.20135,399.39874,298.50742
2021/8/8,26.561327,327.00912,34.697395,27.92464,406.28397,310.80612
2021/8/9,28.761892,327.00912,34.697395,27.460115,410.41174,327.4056
2021/8/10,31.42612,327.00912,34.697395,27.225098,414.39703,342.29724
2021/8/11,33.295498,327.00912,34.697395,26.796955,419.26236,338.38254
2021/8/12,35.53654,327.00912,34.697395,26.61786,421.45197,348.8998
2021/8/13,38.859467,327.00912,34.697395,26.16456,423.57242,355.86252
2021/8/14,41.4133,327.00912,34.697395,26.16847,423.71072,365.6114
2021/8/15,44.710464,335.44357,54.49681,25.86911,425.67822,370.79095
2021/8/16,47.992912,335.44357,54.49681,25.612345,430.95212,378.98758
2021/8/17,48.2689,335.44357,54.49681,25.307873,436.0647,384.81088
2021/8/18,51.102406,335.44357,54.49681,24.989672,446.007,391.46365
2021/8/19,52.69947,335.44357,54.49681,24.509212,459.4212,397.74664
2021/8/20,54.74916,335.44357,54.49681,24.15353,470.71286,408.07108
2021/8/21,56.923965,335.44357,54.49681,23.7316,480.718,417.78397
2021/8/22,58.933174,296.863,84.35564,23.216965,487.54242,426.6323
2021/8/23,61.211018,296.863,84.35564,22.428728,494.83203,427.4588
2021/8/24,64.736336,296.863,84.35564,22.458895,501.98965,433.2181
2021/8/25,65.02705,296.863,84.35564,22.700928,507.8733,438.1831
2021/8/26,67.06202,296.863,84.35564,23.679384,507.3746,443.18826
2021/8/27,70.40334,296.863,84.35564,24.48987,507.45422,446.84488
2021/8/28,72.72902,296.863,84.35564,25.722788,509.7842,451.8178
2021/8/29,75.695,249.19681,112.76017,27.13941,512.95654,457.97156
2021/8/30,79.52207,249.19681,112.76017,28.92705,510.9974,461.40063
2021/8/31,80.71435,249.19681,112.76017,29.475658,505.5349,457.716
2021/9/1,83.20562,249.19681,112.76017,29.913824,495.18195,465.15094
2021/9/2,85.325226,249.19681,112.76017,30.006828,510.9597,471.16873
2021/9/3,87.20933,249.19681,112.76017,30.076382,520.9229,479.83676
2021/9/4,89.72636,249.19681,112.76017,29.661367,530.8023,478.643
2021/9/5,91.17255,190.65143,126.97348,29.429155,541.04425,478.61832
2021/9/6,91.55894,190.65143,126.97348,29.03218,549.8634,475.16333
2021/9/7,95.11737,190.65143,126.97348,29.060343,561.7376,478.2628
2021/9/8,95.93799,190.65143,126.97348,28.65044,583.0155,468.8113
2021/9/9,97.44673,190.65143,126.97348,28.266693,569.2011,442.82562
2021/9/10,96.7218,190.65143,126.97348,27.226501,553.1028,431.78885
2021/9/11,97.20018,190.65143,126.97348,26.30026,535.5985,431.9131
2021/9/12,98.918686,144.06316,121.73905,24.87963,515.80615,427.7215
2021/9/13,102.00242,144.06316,121.73905,23.707647,498.46323,432.64926
2021/9/14,102.33729,144.06316,121.73905,23.124561,482.2392,428.78265
2021/9/15,105.79269,144.06316,121.73905,22.0523,460.7182,430.0237
2021/9/16,108.460594,144.06316,121.73905,20.780195,445.66544,449.8799
2021/9/17,110.823074,144.06316,121.73905,20.72307,434.2774,446.4864
2021/9/18,112.70349,144.06316,121.73905,20.952175,425.34296,439.63538
2021/9/19,114.41831,103.87127,104.43538,21.170856,425.9548,433.94717
2021/9/20,113.22235,103.87127,104.43538,21.47172,432.47543,420.99344
2021/9/21,113.62714,103.87127,104.43538,21.542976,447.19293,412.96497
2021/9/22,113.47994,103.87127,104.43538,21.521729,459.9953,404.3513
2021/9/23,112.64829,103.87127,104.43538,21.657328,475.5279,392.1517
2021/9/24,111.06226,103.87127,104.43538,21.35456,488.81638,379.43683
2021/9/25,110.800995,103.87127,104.43538,20.748625,501.68372,367.27362
2021/9/26,109.00153,80.263756,91.10212,20.503386,507.19232,356.4983
2021/9/27,110.532364,80.263756,91.10212,20.080954,511.2195,345.45233
2021/9/28,110.525,80.263756,91.10212,19.347338,513.31274,337.33517
2021/9/29,112.07791,80.263756,91.10212,18.53615,515.03296,341.075
2021/9/30,110.863556,80.263756,91.10212,17.694897,510.21375,333.74298
2021/10/1,112.431175,80.263756,91.10212,17.228367,506.19284,327.0785
2021/10/2,112.320786,80.263756,91.10212,16.701006,499.38934,321.13306
2021/10/3,111.62897,68.71114,95.95768,16.151394,492.99863,316.08984
2021/10/4,109.69703,68.71114,95.95768,15.626037,488.28207,310.1511
2021/10/5,107.1248,68.71114,95.95768,15.5810375,488.23178,306.5543
2021/10/6,103.90123,68.71114,95.95768,15.57733,492.72415,300.0697
2021/10/7,101.421,68.71114,95.95768,15.467287,498.44647,294.3589
2021/10/8,99.352905,68.71114,95.95768,14.919079,507.7224,294.95538
2021/10/9,97.55713,68.71114,95.95768,14.456659,520.00305,290.3526
2021/10/10,96.493645,58.55427,98.58084,13.988027,533.7358,285.26086
2021/10/11,93.82206,58.55427,98.58084,13.720737,546.28674,280.50125
2021/10/12,93.439354,58.55427,98.58084,13.316546,555.4202,277.07553
2021/10/13,90.69417,58.55427,98.58084,13.014882,569.18854,271.28024
2021/10/14,88.887344,58.55427,98.58084,12.669722,588.1344,266.19354
2021/10/15,84.9278,58.55427,98.58084,12.229251,605.96765,257.0286
2021/10/16,81.59016,58.55427,98.58084,11.852521,622.6338,250.26624
2021/10/17,79.05105,69.10898,111.04085,11.449633,639.28735,243.5386
2021/10/18,77.74837,69.10898,111.04085,10.99503,650.96246,240.36511
2021/10/19,75.40797,69.10898,111.04085,10.869253,666.3295,235.84601
2021/10/20,73.99122,69.10898,111.04085,10.748988,681.91656,233.48732
2021/10/21,73.748344,69.10898,111.04085,10.695571,690.73364,229.7048
2021/10/22,73.75571,69.10898,111.04085,10.587733,698.87604,221.43205
2021/10/23,72.655426,69.10898,111.04085,10.62231,696.30927,217.54204
2021/10/24,70.16783,76.101,166.02525,10.798698,690.2413,212.71382
2021/10/25,67.23865,76.101,166.02525,10.869855,684.42676,201.46709
2021/10/26,64.97921,76.101,166.02525,10.806716,667.6894,193.27379
2021/10/27,63.44838,76.101,166.02525,10.689257,646.1558,198.35089
2021/10/28,61.66732,76.101,166.02525,10.458949,624.354,207.2151
2021/10/29,61.130062,76.101,166.02525,10.314832,606.3008,210.42122
2021/10/30,60.29105,76.101,166.02525,10.113087,598.3302,216.92549
2021/10/31,59.66547,85.39998,232.7731,9.804808,597.46484,220.09355
2021/11/1,59.017815,85.39998,232.7731,9.625212,594.2506,219.60667
2021/11/2,58.19352,85.39998,232.7731,9.424269,592.2601,218.47313
2021/11/3,58.491592,85.39998,232.7731,9.269127,587.3214,232.43828
2021/11/4,58.78598,85.39998,232.7731,8.941305,578.72015,221.06354
2021/11/5,57.785057,85.39998,232.7731,8.779047,563.9293,218.79102
2021/11/6,57.457546,85.39998,232.7731,8.439899,547.7367,212.82173
2021/11/7,57.240433,106.807205,302.18658,8.241763,526.9239,213.41151
2021/11/8,58.635105,106.807205,302.18658,8.135228,514.0733,213.84526
2021/11/9,60.05554,106.807205,302.18658,8.105463,505.21432,216.42899
2021/11/10,60.795193,106.807205,302.18658,8.0616665,503.15463,215.81998
2021/11/11,62.760246,106.807205,302.18658,8.082312,512.01154,219.28752
2021/11/12,64.14756,106.807205,302.18658,8.060965,526.58655,225.55463
2021/11/13,64.65906,106.807205,302.18658,8.153268,541.9599,219.1955
2021/11/14,65.008644,147.48804,460.70764,8.195161,557.5595,233.05774
2021/11/15,64.58178,147.48804,460.70764,8.072691,568.9769,246.9819
2021/11/16,64.09604,147.48804,460.70764,7.946312,579.34033,247.84732
2021/11/17,64.217476,147.48804,460.70764,7.819132,593.6346,255.04134
2021/11/18,62.480576,147.48804,460.70764,7.701673,602.40137,260.91064
2021/11/19,61.821877,147.48804,460.70764,7.5603614,608.58887,265.95554
2021/11/20,61.96171,147.48804,460.70764,7.4052196,615.00684,286.96286
2021/11/21,62.87064,266.03677,597.4381,7.3267465,618.86847,283.1243
2021/11/22,63.81637,266.03677,597.4381,7.152262,624.002,273.46954
2021/11/23,64.37203,266.03677,597.4381,7.023378,627.60175,275.627
2021/11/24,64.865135,266.03677,597.4381,6.931776,627.1513,280.5577
2021/11/25,66.042694,266.03677,597.4381,6.651158,630.8537,282.294
2021/11/26,66.71979,266.03677,597.4381,6.5953345,632.6913,282.59726
2021/11/27,67.176094,266.03677,597.4381,6.396497,631.35657,261.20346
2021/11/28,72.62967,433.88303,685.263,6.224718,630.77826,247.7871
2021/11/29,73.08965,433.88303,685.263,6.2067785,626.52057,250.13197
2021/11/30,73.67107,433.88303,685.263,6.1477485,631.6667,257.5715
2021/12/1,73.770424,433.88303,685.263,6.1147757,643.3083,235.86316
2021/12/2,74.20097,433.88303,685.263,6.179518,659.0189,244.0715
2021/12/3,76.1881,433.88303,685.263,6.0459237,675.8821,255.17267
2021/12/4,77.45398,433.88303,685.263,6.0744867,690.32715,284.93167
2021/12/5,74.28929,641.85895,659.2794,6.0866137,703.60516,314.13605
2021/12/6,76.45306,641.85895,659.2794,6.086313,715.0896,320.64117
2021/12/7,79.33072,641.85895,659.2794,6.0694757,717.90784,320.1296
2021/12/8,81.332565,641.85895,659.2794,6.0178623,725.04236,358.0108
2021/12/9,83.59569,641.85895,659.2794,5.983186,726.22205,360.04282
2021/12/10,85.00876,641.85895,659.2794,5.9117284,734.618,358.63446
2021/12/11,88.821106,641.85895,659.2794,5.8504934,748.6063,355.94156
2021/12/12,93.45407,749.61957,574.2544,5.738146,762.90686,349.2516
2021/12/13,98.315186,749.61957,574.2544,5.6423345,783.4619,347.8357
2021/12/14,101.64547,749.61957,574.2544,5.5383053,808.8299,349.0048
2021/12/15,106.32995,749.61957,574.2544,5.3924837,866.3987,349.69077
2021/12/16,111.55905,749.61957,574.2544,5.247665,963.8938,349.64642
2021/12/17,120.188354,749.61957,574.2544,5.1418314,1076.781,356.66058
2021/12/18,130.73856,749.61957,574.2544,5.0569444,1179.5773,367.21674
2021/12/19,146.99255,801.553,464.66446,4.9874916,1270.5245,376.0801
2021/12/20,163.45262,801.553,464.66446,4.9086175,1354.9427,385.95865
2021/12/21,186.63216,801.553,464.66446,4.862716,1430.3217,404.40652
2021/12/22,210.63965,801.553,464.66446,4.795869,1528.3762,438.06808
2021/12/23,237.4696,801.553,464.66446,4.7478633,1627.9142,470.64212
2021/12/24,271.05582,801.553,464.66446,4.6679873,1730.2852,508.87552
2021/12/25,320.98434,801.553,464.66446,4.672397,1844.6433,557.4563
2021/12/26,345.99277,1155.1278,329.3084,4.6629763,1931.3286,592.8793
2021/12/27,375.43173,1155.1278,329.3084,4.659769,1892.5234,604.6915
2021/12/28,391.6931,1155.1278,329.3084,4.763197,1949.4196,650.31384
2021/12/29,533.27625,1155.1278,329.3084,5.051633,2077.3281,733.274
2021/12/30,589.85065,1155.1278,329.3084,5.6187825,2207.6067,811.15625
2021/12/31,652.8427,1155.1278,329.3084,6.6324162,2440.6853,910.0487
2022/1/1,723.8974,1155.1278,329.3084,8.194459,2599.81,1037.9736
2022/1/2,833.80786,2535.2715,354.56143,10.255601,2707.2976,1134.3937
2022/1/3,939.47906,2535.2715,354.56143,12.983513,2807.6885,1212.6678
2022/1/4,1050.9977,2535.2715,354.56143,16.092464,2943.4253,1287.7802
2022/1/5,1010.2578,2535.2715,354.56143,20.993465,3016.5308,1470.9437
2022/1/6,1048.3629,2535.2715,354.56143,28.788042,3148.9087,1614.4141
2022/1/7,1075.2738,2535.2715,354.56143,38.843803,3042.8354,1709.9833
2022/1/8,1086.8102,2535.2715,354.56143,50.791233,2909.5815,1799.4071
2022/1/9,1081.2683,3836.5361,574.04034,64.028305,2766.5134,1958.7664
2022/1/10,1062.6407,3836.5361,574.04034,78.657845,2714.843,2019.7458
2022/1/11,1037.8347,3836.5361,574.04034,91.75511,2536.1584,2059.768
2022/1/12,1023.4722,3836.5361,574.04034,105.447586,2333.0344,2211.6582
2022/1/13,992.3442,3836.5361,574.04034,121.13105,1996.9414,2241.3665
2022/1/14,966.7396,3836.5361,574.04034,135.87373,1747.693,2305.4011
2022/1/15,923.3907,3836.5361,574.04034,148.58646,1587.2588,2344.6638
2022/1/16,876.7998,4360.3706,825.8942,159.7681,1516.0977,2363.6772
2022/1/17,832.05255,4360.3706,825.8942,167.62201,1483.2745,2370.8774
2022/1/18,795.0698,4360.3706,825.8942,174.63295,1488.1084,2342.5164
2022/1/19,756.1809,4360.3706,825.8942,183.47745,1485.0807,2218.264
2022/1/20,727.5294,4360.3706,825.8942,190.50443,1492.649,2240.33
2022/1/21,690.0757,4360.3706,825.8942,198.82797,1510.545,2208.7856
2022/1/22,662.8152,4360.3706,825.8942,205.73029,1518.742,2160.3435
2022/1/23,631.5031,5371.9043,1353.7388,211.97716,1530.0671,2109.3438
2022/1/24,603.55444,5371.9043,1353.7388,216.78525,1537.9938,2051.8748
2022/1/25,572.1099,5371.9043,1353.7388,218.5748,1546.9365,2008.4614
2022/1/26,536.25696,5371.9043,1353.7388,218.86984,1538.241,2026.315
2022/1/27,510.5052,5371.9043,1353.7388,215.74817,1526.392,1874.4535
2022/1/28,496.49222,5371.9043,1353.7388,206.12245,1519.9132,1776.0566
2022/1/29,476.42957,5371.9043,1353.7388,195.88269,1511.2743,1690.8654
2022/1/30,456.31537,5177.059,1893.2142,185.93556,1495.132,1584.9758
2022/1/31,435.04202,5177.059,1893.2142,176.29973,1477.9064,1540.4741
2022/2/1,411.37308,5177.059,1893.2142,167.3986,1447.1827,1474.9158
2022/2/2,399.8109,5177.059,1893.2142,154.9183,1400.4299,1293.1195
2022/2/3,388.44745,5177.059,1893.2142,143.49805,1360.0887,1210.8127
2022/2/4,375.96533,5177.059,1893.2142,133.29405,1317.6587,1109.6641
2022/2/5,360.2081,5177.059,1893.2142,122.51229,1276.6805,1016.48364
2022/2/6,347.0599,3795.1328,2196.2842,109.80358,1233.1776,915.49554
2022/2/7,332.2668,3795.1328,2196.2842,97.17155,1188.7422,866.3852
2022/2/8,320.30725,3795.1328,2196.2842,87.20338,1131.8544,840.60406
2022/2/9,309.84167,3795.1328,2196.2842,78.1814,1071.9954,727.18176
2022/2/10,301.65765,3795.1328,2196.2842,67.62323,1021.1043,685.9656
2022/2/11,287.0927,3795.1328,2196.2842,58.47136,970.6512,641.20496
2022/2/12,273.9077,3795.1328,2196.2842,50.69973,919.6281,564.1325
2022/2/13,259.43845,2130.5857,2225.3445,44.426205,880.43524,511.1861
2022/2/14,258.35287,2130.5857,2225.3445,39.438915,849.47485,495.7624
2022/2/15,249.1532,2130.5857,2225.3445,35.41124,810.0892,475.40298
2022/2/16,241.51378,2130.5857,2225.3445,31.327238,764.5412,420.58102
2022/2/17,231.14023,2130.5857,2225.3445,27.686516,728.58765,383.00223
2022/2/18,219.64798,2130.5857,2225.3445,24.463713,701.83673,345.07254
2022/2/19,208.42804,2130.5857,2225.3445,21.643799,685.9605,317.7525
2022/2/20,196.77388,1257.8234,2027.2926,19.147396,662.2457,296.20813
2022/2/21,183.30554,1257.8234,2027.2926,17.337208,656.20703,284.87646
2022/2/22,172.23648,1257.8234,2027.2926,15.933715,647.75244,277.87863
2022/2/23,168.29166,1257.8234,2027.2926,14.378988,627.61017,225.22543
2022/2/24,166.529,1257.8234,2027.2926,12.71442,599.71313,228.12914
2022/2/25,160.48665,1257.8234,2027.2926,11.436203,568.0822,214.7224
2022/2/26,158.07265,1257.8234,2027.2926,10.356724,538.5697,204.09264
2022/2/27,157.0386,874.66693,1857.0964,9.385083,527.2466,191.68642
2022/2/28,152.17749,874.66693,1857.0964,8.579508,507.21954,185.35574
2022/3/1,152.14806,874.66693,1857.0964,7.929074,493.89334,179.916
2022/3/2,156.46455,874.66693,1857.0964,7.172607,492.8813,191.55424
2022/3/3,150.45163,874.66693,1857.0964,6.4122314,504.62973,170.13701
2022/3/4,152.41301,874.66693,1857.0964,5.733736,524.9606,161.40414
2022/3/5,148.98337,874.66693,1857.0964,5.174704,552.4721,151.59964
2022/3/6,149.08272,774.065,1926.6102,4.6939445,580.90765,139.08215
2022/3/7,146.18298,774.065,1926.6102,4.328038,609.5506,134.32631
2022/3/8,143.59602,774.065,1926.6102,4.0351925,646.56647,130.46642
2022/3/9,142.68343,774.065,1926.6102,3.7366347,696.5838,122.535805
2022/3/10,150.05789,774.065,1926.6102,3.4984097,749.6309,108.88019
2022/3/11,146.84535,774.065,1926.6102,3.2777233,806.942,106.088585
2022/3/12,145.70828,774.065,1926.6102,3.0465138,862.9896,101.05917
2022/3/13,143.50035,931.7388,2402.0356,2.8099926,916.67584,98.016594
2022/3/14,142.55463,931.7388,2402.0356,2.623682,965.5365,97.124405
2022/3/15,145.98059,931.7388,2402.0356,2.4808674,1021.5087,97.20178
2022/3/16,139.6696,931.7388,2402.0356,2.3105922,1087.1215,98.74608
2022/3/17,141.5169,931.7388,2402.0356,2.1457288,1136.5625,95.95322
